FECHA|DEPARTAMENTO|PROVINCIA|DISTRITO|ZONA|BLOQUE|SEGMENTO|ID_POLI|TOTAL_LOTES|ORDEN_LOTE|P301|P301A|P301B1|P301B2|P301B3|P301C1|P301C2|P301C3|P301D|OBSERVACIONES
2021-10-31 16:14:00.450000|LA LIBERTAD|JULCAN|JULCAN|zona_5|bloque_16|130153613|13015361301|1|1|Lote en afloramientos rocosos, áreas sin vegetación o erosionadas, eriazas| |0.1500000000|052|10000|0.1500000000|052|10000|0.15| 
2021-10-31 16:14:04.122000|LA LIBERTAD|JULCAN|JULCAN|zona_5|bloque_16|130153613|13015361302|1|1|Lote en otros usos (vivienda, patio, piscina, cancha deportiva, etc)| |0.1500000000|052|10000|0.1500000000|052|10000|0.15| 
2021-10-31 16:14:05.528000|LA LIBERTAD|JULCAN|JULCAN|zona_5|bloque_16|130153613|13015361303|2|1|Lote en afloramientos rocosos, áreas sin vegetación o erosionadas, eriazas| |0.4500000000|052|10000|0.2000000000|052|10000|0.5| 
2021-10-31 16:14:05.528000|LA LIBERTAD|JULCAN|JULCAN|zona_5|bloque_16|130153613|13015361303|2|2|Lote en otros usos (vivienda, patio, piscina, cancha deportiva, etc)| |0.0500000000|052|10000|0.0500000000|052|10000|0.5| 
2021-10-31 16:14:21.449000|LA LIBERTAD|JULCAN|CALAMARCA|zona_5|bloque_16|130110111|13011011101|1|1|Lote en afloramientos rocosos, áreas sin vegetación o erosionadas, eriazas| |0.5000000000|052|10000|0.5000000000|052|10000|0.5| 
2021-10-31 16:14:22.871000|LA LIBERTAD|JULCAN|CALAMARCA|zona_5|bloque_16|130110111|13011011102|1|1|Lote en cuerpos de agua (quebradas, riachuelos, lagunas, qochas o reservorios de agua)| |0.2000000000|052|10000|0.2000000000|052|10000|0.2| 
2021-10-31 16:14:24.527000|LA LIBERTAD|JULCAN|CALAMARCA|zona_5|bloque_16|130110111|13011011103|2|1|Lote en pastos sembrados a nivel de variedad|00000000081|0.2000000000|052|10000|0.2000000000|052|10000|0.4| 
2021-10-31 16:14:24.527000|LA LIBERTAD|JULCAN|CALAMARCA|zona_5|bloque_16|130110111|13011011103|2|2|Lote en afloramientos rocosos, áreas sin vegetación o erosionadas, eriazas| |0.2000000000|052|10000|0.2000000000|052|10000|0.4| 
2021-10-31 16:14:27.199000|LA LIBERTAD|JULCAN|CALAMARCA|zona_5|bloque_16|130110111|13011011104|1|1|Lote en otros usos (vivienda, patio, piscina, cancha deportiva, etc)| |15.0000000000|052|10000|0.1500000000|052|10000|15| 
2021-10-31 16:14:32.324000|LA LIBERTAD|JULCAN|CALAMARCA|zona_5|bloque_16|130110111|13011011105|1|1|Lote en pastos sembrados a nivel de variedad|00000000081|0.5000000000|052|10000|0.5000000000|052|10000|0.5| 
2021-10-31 16:14:35.589000|LA LIBERTAD|JULCAN|CALAMARCA|zona_5|bloque_16|130110111|13011011106|1|1|Lote en afloramientos rocosos, áreas sin vegetación o erosionadas, eriazas| |2.2500000000|052|10000|2.2500000000|052|10000|2.25| 
2021-10-31 16:14:44.277000|LA LIBERTAD|JULCAN|CARABAMBA|zona_5|bloque_16|130192813|13019281301|4|1|Lote en barbecho| |0.8000000000|052|10000|0.4000000000|052|10000|5.6| 
2021-10-31 16:14:44.277000|LA LIBERTAD|JULCAN|CARABAMBA|zona_5|bloque_16|130192813|13019281301|4|2|Lote en barbecho| |0.2000000000|052|10000|0.2000000000|052|10000|5.6| 
2021-10-31 16:14:44.277000|LA LIBERTAD|JULCAN|CARABAMBA|zona_5|bloque_16|130192813|13019281301|4|3|Lote en pastos naturales|00000001171|4.5000000000|052|10000|3.3000000000|052|10000|5.6| 
2021-10-31 16:14:44.277000|LA LIBERTAD|JULCAN|CARABAMBA|zona_5|bloque_16|130192813|13019281301|4|4|Lote en afloramientos rocosos, áreas sin vegetación o erosionadas, eriazas| |0.1000000000|052|10000|0.1000000000|052|10000|5.6| 
2021-10-31 16:37:35.740000|LA LIBERTAD|PACASMAYO|SAN PEDRO DE LLOC|zona_1|bloque_2|130160014|13016001402|1|1|Lote en cultivo transitorio a nivel de variedad|00000000149|7.5000000000|052|10000|0.0000000000|052|10000|7.5| 
2021-10-31 16:37:39.927000|LA LIBERTAD|PACASMAYO|SAN PEDRO DE LLOC|zona_1|bloque_2|130160014|13016001401|1|1|Lote en cultivo transitorio a nivel de variedad|00000000149|1.8000000000|052|10000|0.0000000000|052|10000|1.8| 
2021-10-31 16:37:44.661000|LA LIBERTAD|PACASMAYO|SAN PEDRO DE LLOC|zona_1|bloque_2|130160014|13016001403|1|1|Lote en cultivo transitorio a nivel de variedad|00000000149|8.0000000000|052|10000|0.0000000000|052|10000|8| 
2021-10-31 16:37:50.379000|LA LIBERTAD|PACASMAYO|SAN PEDRO DE LLOC|zona_1|bloque_2|130160014|13016001407|1|1|Lote en barbecho| |0.5500000000|052|10000|0.0000000000|052|10000|0.55| 
2021-10-31 16:37:56.817000|LA LIBERTAD|PACASMAYO|SAN PEDRO DE LLOC|zona_1|bloque_2|130160014|13016001409|1|1|Lote en barbecho| |1.8000000000|052|10000|0.0000000000|052|10000|1.8| 
2021-10-31 16:38:00.598000|LA LIBERTAD|PACASMAYO|SAN PEDRO DE LLOC|zona_1|bloque_2|130160014|13016001404|1|1|Lote en barbecho| |2.0000000000|052|10000|0.0000000000|052|10000|2| 
2021-10-31 16:38:05.927000|LA LIBERTAD|PACASMAYO|SAN PEDRO DE LLOC|zona_1|bloque_2|130160014|13016001405|1|1|Lote en infraestructura no agraria| |0.0000000000|052|10000| |052|10000|0| 
2021-10-31 16:38:08.082000|LA LIBERTAD|PACASMAYO|SAN PEDRO DE LLOC|zona_1|bloque_2|130160014|13016001406|1|1|Lote en montes y bosques naturales| |0.0000000000|052|10000|0.0000000000|052|10000|0| 
2021-10-31 16:38:10.271000|LA LIBERTAD|PACASMAYO|SAN PEDRO DE LLOC|zona_1|bloque_2|130160014|13016001408|1|1|Lote en barbecho| |0.8000000000|052|10000|0.0000000000|052|10000|0.8| 
2021-10-31 17:07:17.243000|LA LIBERTAD|PACASMAYO|SAN PEDRO DE LLOC|zona_1|bloque_2|130138314|13013831407|1|1|Lote en barbecho| |7000.0000000000|074|1|0.0000000000|074|1|7000| 
2021-10-31 17:10:54.208000|LA LIBERTAD|GRAN CHIMU|LUCMA|zona_1|bloque_4|130215413|13021541301|1|1|Lote en cultivo permanente a nivel de variedad|00000000854|30000.0000000000|074|1|0.0000000000|074|1|30000| 
2021-10-31 17:11:03.411000|LA LIBERTAD|GRAN CHIMU|LUCMA|zona_1|bloque_4|130215413|13021541302|1|1|Lote en infraestructura no agraria| |54000.0000000000|074|1|54000.0000000000|074|1|54000| 
2021-10-31 17:11:08.458000|LA LIBERTAD|GRAN CHIMU|LUCMA|zona_1|bloque_4|130215413|13021541303|1|1|Lote en cuerpos de agua (quebradas, riachuelos, lagunas, qochas o reservorios de agua)| |2500.0000000000|074|1|2500.0000000000|074|1|2500| 
2021-10-31 17:11:13.598000|LA LIBERTAD|GRAN CHIMU|LUCMA|zona_1|bloque_4|130215413|13021541304|2|1|Lote en cultivo transitorio a nivel de variedad|00000000146|15000.0000000000|074|1|0.0000000000|074|1|20000| 
2021-10-31 17:11:13.598000|LA LIBERTAD|GRAN CHIMU|LUCMA|zona_1|bloque_4|130215413|13021541304|2|2|Lote en pastos naturales|00000001171|5000.0000000000|074|1|0.0000000000|074|1|20000| 
2021-10-31 17:11:19.129000|LA LIBERTAD|GRAN CHIMU|LUCMA|zona_1|bloque_4|130215413|13021541305|1|1|Lote en cultivo permanente a nivel de variedad|00000000399|2500.0000000000|074|1|2500.0000000000|074|1|2500| 
2021-10-31 17:11:25.754000|LA LIBERTAD|GRAN CHIMU|LUCMA|zona_1|bloque_4|130215413|13021541306|1|1|Lote en cultivo transitorio a nivel de variedad|00000000146|2500.0000000000|074|1|2500.0000000000|074|1|2500| 
2021-10-31 17:11:31.425000|LA LIBERTAD|GRAN CHIMU|LUCMA|zona_1|bloque_4|130215413|13021541307|1|1|Lote en infraestructura no agraria| |2500.0000000000|074|1|2500.0000000000|074|1|2500|El area total es un aproximado
2021-10-31 17:11:39.191000|LA LIBERTAD|GRAN CHIMU|LUCMA|zona_1|bloque_4|130215413|13021541308|1|1|Lote en barbecho| |2500.0000000000|074|1|0.0000000000|074|1|2500| 
2021-10-31 17:11:42.956000|LA LIBERTAD|GRAN CHIMU|LUCMA|zona_1|bloque_4|130215413|13021541309|1|1|Lote en cultivo permanente a nivel de variedad|00000000399|2500.0000000000|074|1|0.0000000000|074|1|2500| 
2021-10-31 17:11:49.456000|LA LIBERTAD|GRAN CHIMU|LUCMA|zona_1|bloque_4|130215413|13021541310|1|1|Lote en cultivo transitorio a nivel de variedad|00000000727|1250.0000000000|074|1|1250.0000000000|074|1|1250| 
2021-10-31 17:11:55.785000|LA LIBERTAD|GRAN CHIMU|LUCMA|zona_1|bloque_4|130215413|13021541311|2|1|Lote en cultivo permanente a nivel de variedad|00000001479|7500.0000000000|074|1|0.0000000000|074|1|17500| 
2021-10-31 17:11:55.785000|LA LIBERTAD|GRAN CHIMU|LUCMA|zona_1|bloque_4|130215413|13021541311|2|2|Lote en cultivo permanente a nivel de variedad|00000000399|10000.0000000000|074|1|0.0000000000|074|1|17500| 
2021-10-31 17:41:09.695000|LA LIBERTAD|JULCAN|CALAMARCA|zona_5|bloque_16|130126714|13012671401|3|1|Lote en barbecho| |0.0500000000|052|10000|0.0500000000|052|10000|6.11| 
2021-10-31 17:41:09.695000|LA LIBERTAD|JULCAN|CALAMARCA|zona_5|bloque_16|130126714|13012671401|3|2|Lote en barbecho| |0.0600000000|052|10000|0.0600000000|052|10000|6.11| 
2021-10-31 17:41:09.695000|LA LIBERTAD|JULCAN|CALAMARCA|zona_5|bloque_16|130126714|13012671401|3|3|Lote en afloramientos rocosos, áreas sin vegetación o erosionadas, eriazas| |6.0000000000|052|10000|4.0000000000|052|10000|6.11| 
2021-10-31 17:41:15.007000|LA LIBERTAD|JULCAN|CALAMARCA|zona_5|bloque_16|130126714|13012671402|1|1|Lote en cuerpos de agua (quebradas, riachuelos, lagunas, qochas o reservorios de agua)| |0.0800000000|052|10000|0.0800000000|052|10000|0.08| 
2021-10-31 17:41:19.351000|LA LIBERTAD|JULCAN|CALAMARCA|zona_5|bloque_16|130126714|13012671403|3|1|Lote en matorrales| |1.0000000000|052|10000|0.9500000000|052|10000|9.6| 
2021-10-31 17:41:19.351000|LA LIBERTAD|JULCAN|CALAMARCA|zona_5|bloque_16|130126714|13012671403|3|2|Lote en afloramientos rocosos, áreas sin vegetación o erosionadas, eriazas| |8.5000000000|052|10000|4.5000000000|052|10000|9.6| 
2021-10-31 17:41:19.351000|LA LIBERTAD|JULCAN|CALAMARCA|zona_5|bloque_16|130126714|13012671403|3|3|Lote en otros usos (vivienda, patio, piscina, cancha deportiva, etc)| |0.1000000000|052|10000|0.1000000000|052|10000|9.6| 
2021-10-31 19:33:45.245000|LA LIBERTAD|GRAN CHIMU|SAYAPULLO|zona_1|bloque_4|130217813|13021781302|1|1|Lote en cultivo permanente a nivel de variedad|00000000399|1.0000000000|052|10000|0.0000000000|052|10000|1| 
2021-10-31 19:33:48.697000|LA LIBERTAD|GRAN CHIMU|SAYAPULLO|zona_1|bloque_4|130217813|13021781303|1|1|Lote en cultivo permanente a nivel de variedad|00000000399|1.0000000000|052|10000|0.0000000000|052|10000|1| 
2021-10-31 19:33:52.525000|LA LIBERTAD|GRAN CHIMU|SAYAPULLO|zona_1|bloque_4|130217813|13021781301|1|1|Lote en cultivo permanente a nivel de variedad|00000000399|0.5000000000|052|10000|0.5000000000|052|10000|0.5| 
2021-10-31 19:33:58.073000|LA LIBERTAD|GRAN CHIMU|SAYAPULLO|zona_1|bloque_4|130217813|13021781304|1|1|Lote en cultivo permanente a nivel de variedad|00000000399|0.5000000000|052|10000|0.0000000000|052|10000|0.5| 
2021-10-31 21:03:40.067000|LA LIBERTAD|PACASMAYO|SAN PEDRO DE LLOC|zona_1|bloque_2|130138314|13013831406|1|1|Lote en cultivo permanente a nivel de variedad|00000000697|0.5000000000|052|10000|0.0000000000|052|10000|0.5| 
2021-10-31 21:03:44.848000|LA LIBERTAD|PACASMAYO|SAN PEDRO DE LLOC|zona_1|bloque_2|130138314|13013831403|2|1|Lote en cultivo transitorio a nivel de variedad|00000000727|0.3000000000|072|200|0.0000000000|052|10000|0.59| 
2021-10-31 21:03:44.848000|LA LIBERTAD|PACASMAYO|SAN PEDRO DE LLOC|zona_1|bloque_2|130138314|13013831403|2|2|Lote en pastos sembrados a nivel de variedad|00000000074|0.2900000000|074|1| |052|10000|0.59| 
2021-10-31 21:03:51.942000|LA LIBERTAD|PACASMAYO|SAN PEDRO DE LLOC|zona_1|bloque_2|130138314|13013831402|2|1|Lote en barbecho| |0.2200000000|052|10000|0.0000000000|052|10000|0.32| 
2021-10-31 21:03:51.942000|LA LIBERTAD|PACASMAYO|SAN PEDRO DE LLOC|zona_1|bloque_2|130138314|13013831402|2|2|Lote en infraestructura agrícola| |0.1000000000|052|10000| |052|10000|0.32| 
2021-10-31 21:03:58.270000|LA LIBERTAD|PACASMAYO|SAN PEDRO DE LLOC|zona_1|bloque_2|130138314|13013831405|1|1|Lote en cultivo permanente a nivel de variedad|00000000965, 00000001519|0.4000000000|052|10000| |052|10000|0.4|Junto con su pacae tiene mad variedades de frutales
2021-10-31 21:04:12.660000|LA LIBERTAD|PACASMAYO|SAN PEDRO DE LLOC|zona_1|bloque_2|130138314|13013831404|3|1|Lote en cultivo transitorio a nivel de variedad|00000000765|0.1700000000|052|10000| |052|10000|0.47000000000000003| 
2021-10-31 21:04:12.660000|LA LIBERTAD|PACASMAYO|SAN PEDRO DE LLOC|zona_1|bloque_2|130138314|13013831404|3|2|Lote en cultivo transitorio a nivel de variedad|00000001558|0.1000000000|052|10000| |052|10000|0.47000000000000003| 
2021-10-31 21:04:12.660000|LA LIBERTAD|PACASMAYO|SAN PEDRO DE LLOC|zona_1|bloque_2|130138314|13013831404|3|3|Lote en pastos sembrados a nivel de variedad|00000000074|0.2000000000|052|10000| |052|10000|0.47000000000000003| 
2021-10-31 21:04:17.130000|LA LIBERTAD|PACASMAYO|SAN PEDRO DE LLOC|zona_1|bloque_2|130138314|13013831401|1|1|Lote en otros usos (vivienda, patio, piscina, cancha deportiva, etc)| | |052|10000| |052|10000|0| 
2021-10-31 21:04:37.206000|LA LIBERTAD|PACASMAYO|SAN PEDRO DE LLOC|zona_1|bloque_2|130139211|13013921106|1|1|Lote en pastos sembrados a nivel de variedad|00000000074|0.7000000000|052|10000|0.0000000000|052|10000|0.7| 
2021-10-31 21:04:45.284000|LA LIBERTAD|PACASMAYO|GUADALUPE|zona_1|bloque_2|130199113|13019911311|1|1|Lote en cuerpos de agua (quebradas, riachuelos, lagunas, qochas o reservorios de agua)| |3.0000000000|052|10000|0.0000000000|052|10000|3| 
2021-10-31 21:22:09.548000|LA LIBERTAD|VIRU|VIRU|zona_1|bloque_7|130219214|13021921401|2|1|Lote en cultivo transitorio a nivel de variedad|00000000727|4.0000000000|052|10000|0.0000000000|052|10000|364| 
2021-10-31 21:22:09.548000|LA LIBERTAD|VIRU|VIRU|zona_1|bloque_7|130219214|13021921401|2|2|Lote en afloramientos rocosos, áreas sin vegetación o erosionadas, eriazas| |360.0000000000|052|10000|0.0000000000|052|10000|364| 
2021-10-31 23:25:59.085000|LA LIBERTAD|SANTIAGO DE CHUCO|QUIRUVILCA|zona_4|bloque_13|130116814|13011681401|12|1|Lote en cultivo transitorio a nivel de variedad|00000001007|1.0000000000|052|10000|0.0000000000|052|10000|143| 
2021-10-31 23:25:59.085000|LA LIBERTAD|SANTIAGO DE CHUCO|QUIRUVILCA|zona_4|bloque_13|130116814|13011681401|12|2|Lote en cultivo transitorio a nivel de variedad|00000001007|0.2500000000|052|10000|0.2500000000|052|10000|143| 
2021-10-31 23:25:59.085000|LA LIBERTAD|SANTIAGO DE CHUCO|QUIRUVILCA|zona_4|bloque_13|130116814|13011681401|12|3|Lote en cultivo transitorio a nivel de variedad|00000001007|0.2500000000|052|10000|0.0000000000|052|10000|143| 
2021-10-31 23:25:59.085000|LA LIBERTAD|SANTIAGO DE CHUCO|QUIRUVILCA|zona_4|bloque_13|130116814|13011681401|12|4|Lote en pastos sembrados a nivel de variedad|00000001158|50.0000000000|074|1|0.0000000000|052|10000|143| 
2021-10-31 23:25:59.085000|LA LIBERTAD|SANTIAGO DE CHUCO|QUIRUVILCA|zona_4|bloque_13|130116814|13011681401|12|5|Lote en barbecho| |0.2500000000|052|10000|0.0000000000|052|10000|143| 
2021-10-31 23:25:59.085000|LA LIBERTAD|SANTIAGO DE CHUCO|QUIRUVILCA|zona_4|bloque_13|130116814|13011681401|12|6|Lote en descanso| |0.2500000000|052|10000|0.0000000000|052|10000|143| 
2021-10-31 23:25:59.085000|LA LIBERTAD|SANTIAGO DE CHUCO|QUIRUVILCA|zona_4|bloque_13|130116814|13011681401|12|7|Lote en descanso| |0.2500000000|052|10000|0.0000000000|052|10000|143| 
2021-10-31 23:25:59.085000|LA LIBERTAD|SANTIAGO DE CHUCO|QUIRUVILCA|zona_4|bloque_13|130116814|13011681401|12|8|Lote en descanso| |0.2500000000|052|10000|0.0000000000|052|10000|143| 
2021-10-31 23:25:59.085000|LA LIBERTAD|SANTIAGO DE CHUCO|QUIRUVILCA|zona_4|bloque_13|130116814|13011681401|12|9|Lote en descanso| |0.2500000000|052|10000|0.0000000000|052|10000|143| 
2021-10-31 23:25:59.085000|LA LIBERTAD|SANTIAGO DE CHUCO|QUIRUVILCA|zona_4|bloque_13|130116814|13011681401|12|10|Lote en descanso| |0.2500000000|052|10000|0.0000000000|052|10000|143| 
2021-10-31 23:25:59.085000|LA LIBERTAD|SANTIAGO DE CHUCO|QUIRUVILCA|zona_4|bloque_13|130116814|13011681401|12|11|Lote en pastos naturales|00000001171|50.0000000000|052|10000|0.0000000000|052|10000|143| 
2021-10-31 23:25:59.085000|LA LIBERTAD|SANTIAGO DE CHUCO|QUIRUVILCA|zona_4|bloque_13|130116814|13011681401|12|12|Lote en otros usos (vivienda, patio, piscina, cancha deportiva, etc)| |40.0000000000|074|1|0.0000000000|052|10000|143| 
2021-10-31 23:27:17.006000|LA LIBERTAD|SANTIAGO DE CHUCO|QUIRUVILCA|zona_4|bloque_13|130116814|13011681403|7|1|Lote en cultivo transitorio a nivel de variedad|00000001007|1.0000000000|052|10000|0.0000000000|052|10000|1335.25| 
2021-10-31 23:27:17.006000|LA LIBERTAD|SANTIAGO DE CHUCO|QUIRUVILCA|zona_4|bloque_13|130116814|13011681403|7|2|Lote en cultivo transitorio a nivel de variedad|00000000948|625.0000000000|074|1|0.0000000000|052|10000|1335.25| 
2021-10-31 23:27:17.006000|LA LIBERTAD|SANTIAGO DE CHUCO|QUIRUVILCA|zona_4|bloque_13|130116814|13011681403|7|3|Lote en cultivo transitorio a nivel de variedad|00000000948|400.0000000000|074|1|0.0000000000|052|10000|1335.25| 
2021-10-31 23:27:17.006000|LA LIBERTAD|SANTIAGO DE CHUCO|QUIRUVILCA|zona_4|bloque_13|130116814|13011681403|7|4|Lote en plantaciones forestales a nivel de variedad|00000001200|1.0000000000|052|10000|0.0000000000|052|10000|1335.25| 
2021-10-31 23:27:17.006000|LA LIBERTAD|SANTIAGO DE CHUCO|QUIRUVILCA|zona_4|bloque_13|130116814|13011681403|7|5|Lote en descanso| |0.2500000000|052|10000|0.0000000000|052|10000|1335.25| 
2021-10-31 23:27:17.006000|LA LIBERTAD|SANTIAGO DE CHUCO|QUIRUVILCA|zona_4|bloque_13|130116814|13011681403|7|6|Lote en pastos naturales|00000001171|8.0000000000|052|10000|0.0000000000|052|10000|1335.25| 
2021-10-31 23:27:17.006000|LA LIBERTAD|SANTIAGO DE CHUCO|QUIRUVILCA|zona_4|bloque_13|130116814|13011681403|7|7|Lote en otros usos (vivienda, patio, piscina, cancha deportiva, etc)| |300.0000000000|074|1|0.0000000000|052|10000|1335.25| 
2021-10-31 23:27:24.131000|LA LIBERTAD|SANTIAGO DE CHUCO|QUIRUVILCA|zona_4|bloque_13|130116814|13011681402|1|1|Lote en otros usos (vivienda, patio, piscina, cancha deportiva, etc)| |0.0000000000|052|10000|0.0000000000|052|10000|0| 
2021-11-01 00:07:25.360000|LA LIBERTAD|JULCAN|HUASO|zona_5|bloque_17|130110011|13011001101|9|1|Lote en cultivo transitorio a nivel de variedad|00000001007|0.9500000000|052|10000|0.4500000000|052|10000|17.69| 
2021-11-01 00:07:25.360000|LA LIBERTAD|JULCAN|HUASO|zona_5|bloque_17|130110011|13011001101|9|2|Lote en barbecho| |0.9000000000|052|10000|0.6000000000|052|10000|17.69| 
2021-11-01 00:07:25.360000|LA LIBERTAD|JULCAN|HUASO|zona_5|bloque_17|130110011|13011001101|9|3|Lote en barbecho| |0.2800000000|052|10000|0.0000000000|052|10000|17.69| 
2021-11-01 00:07:25.360000|LA LIBERTAD|JULCAN|HUASO|zona_5|bloque_17|130110011|13011001101|9|4|Lote en barbecho| |0.8500000000|052|10000|0.0000000000|052|10000|17.69| 
2021-11-01 00:07:25.360000|LA LIBERTAD|JULCAN|HUASO|zona_5|bloque_17|130110011|13011001101|9|5|Lote en barbecho| |0.1500000000|052|10000|0.0000000000|052|10000|17.69| 
2021-11-01 00:07:25.360000|LA LIBERTAD|JULCAN|HUASO|zona_5|bloque_17|130110011|13011001101|9|6|Lote en descanso| |0.7500000000|052|10000|0.1500000000|052|10000|17.69| 
2021-11-01 00:07:25.360000|LA LIBERTAD|JULCAN|HUASO|zona_5|bloque_17|130110011|13011001101|9|7|Lote en pastos naturales|00000001171|11.0000000000|052|10000|3.5000000000|052|10000|17.69| 
2021-11-01 00:07:25.360000|LA LIBERTAD|JULCAN|HUASO|zona_5|bloque_17|130110011|13011001101|9|8|Lote en afloramientos rocosos, áreas sin vegetación o erosionadas, eriazas| |2.8000000000|052|10000|0.0000000000|052|10000|17.69| 
2021-11-01 00:07:25.360000|LA LIBERTAD|JULCAN|HUASO|zona_5|bloque_17|130110011|13011001101|9|9|Lote en otros usos (vivienda, patio, piscina, cancha deportiva, etc)| |0.0100000000|052|10000|0.0000000000|052|10000|17.69| 
2021-11-01 00:07:31.282000|LA LIBERTAD|JULCAN|HUASO|zona_5|bloque_17|130134411|13013441101|3|1|Lote en pastos naturales|00000001171|3.0000000000|052|10000|0.1000000000|052|10000|4|AFLORAMIENTO ROCOSO CON PRESENCIA DE PASTO NATURAL DISPERSO
2021-11-01 00:07:31.282000|LA LIBERTAD|JULCAN|HUASO|zona_5|bloque_17|130134411|13013441101|3|2|Lote en pastos naturales|00000001171|0.5000000000|052|10000|0.0000000000|052|10000|4|AFLORAMIENTO ROCOSO CON PRESENCIA DE PASTO NATURAL DISPERSO
2021-11-01 00:07:31.282000|LA LIBERTAD|JULCAN|HUASO|zona_5|bloque_17|130134411|13013441101|3|3|Lote en afloramientos rocosos, áreas sin vegetación o erosionadas, eriazas| |0.5000000000|052|10000|0.4000000000|052|10000|4|AFLORAMIENTO ROCOSO CON PRESENCIA DE PASTO NATURAL DISPERSO
2021-11-01 00:07:35.673000|LA LIBERTAD|JULCAN|HUASO|zona_5|bloque_17|130155311|13015531101|6|1|Lote en cultivo transitorio a nivel de variedad|00000001007|0.2500000000|052|10000|0.0000000000|052|10000|18.01| 
2021-11-01 00:07:35.673000|LA LIBERTAD|JULCAN|HUASO|zona_5|bloque_17|130155311|13015531101|6|2|Lote en barbecho| |1.0000000000|052|10000|0.2500000000|052|10000|18.01| 
2021-11-01 00:07:35.673000|LA LIBERTAD|JULCAN|HUASO|zona_5|bloque_17|130155311|13015531101|6|3|Lote en barbecho| |0.9000000000|052|10000|0.7000000000|052|10000|18.01| 
2021-11-01 00:07:35.673000|LA LIBERTAD|JULCAN|HUASO|zona_5|bloque_17|130155311|13015531101|6|4|Lote en pastos naturales|00000001171|15.0000000000|052|10000|2.0000000000|052|10000|18.01| 
2021-11-01 00:07:35.673000|LA LIBERTAD|JULCAN|HUASO|zona_5|bloque_17|130155311|13015531101|6|5|Lote en infraestructura pecuaria| |0.8500000000|052|10000|0.0000000000|052|10000|18.01| 
2021-11-01 00:07:35.673000|LA LIBERTAD|JULCAN|HUASO|zona_5|bloque_17|130155311|13015531101|6|6|Lote en otros usos (vivienda, patio, piscina, cancha deportiva, etc)| |0.0100000000|052|10000|0.0000000000|052|10000|18.01| 
2021-11-01 00:07:42.438000|LA LIBERTAD|JULCAN|HUASO|zona_5|bloque_17|130155311|13015531102|7|1|Lote en barbecho| |0.8000000000|052|10000|0.5000000000|052|10000|43.1|LOTE 7 PASTOS NATURALES CON PRESENCIA DE ROCAS DE MANERA DISPERSA, LOS LOTES 4, 5 Y 6 NO SERAN SEMBRADOS EN EL 2021 POR LO QUE NO TENDRAN TIEMPO FUTURO.
2021-11-01 00:07:42.438000|LA LIBERTAD|JULCAN|HUASO|zona_5|bloque_17|130155311|13015531102|7|2|Lote en barbecho| |0.6000000000|052|10000|0.0000000000|052|10000|43.1|LOTE 7 PASTOS NATURALES CON PRESENCIA DE ROCAS DE MANERA DISPERSA, LOS LOTES 4, 5 Y 6 NO SERAN SEMBRADOS EN EL 2021 POR LO QUE NO TENDRAN TIEMPO FUTURO.
2021-11-01 00:07:42.438000|LA LIBERTAD|JULCAN|HUASO|zona_5|bloque_17|130155311|13015531102|7|3|Lote en barbecho| |0.5000000000|052|10000|0.0000000000|052|10000|43.1|LOTE 7 PASTOS NATURALES CON PRESENCIA DE ROCAS DE MANERA DISPERSA, LOS LOTES 4, 5 Y 6 NO SERAN SEMBRADOS EN EL 2021 POR LO QUE NO TENDRAN TIEMPO FUTURO.
2021-11-01 00:07:42.438000|LA LIBERTAD|JULCAN|HUASO|zona_5|bloque_17|130155311|13015531102|7|4|Lote en descanso| |1.2000000000|052|10000|1.2000000000|052|10000|43.1|LOTE 7 PASTOS NATURALES CON PRESENCIA DE ROCAS DE MANERA DISPERSA, LOS LOTES 4, 5 Y 6 NO SERAN SEMBRADOS EN EL 2021 POR LO QUE NO TENDRAN TIEMPO FUTURO.
2021-11-01 00:07:42.438000|LA LIBERTAD|JULCAN|HUASO|zona_5|bloque_17|130155311|13015531102|7|5|Lote en descanso| |0.5000000000|052|10000|0.0000000000|052|10000|43.1|LOTE 7 PASTOS NATURALES CON PRESENCIA DE ROCAS DE MANERA DISPERSA, LOS LOTES 4, 5 Y 6 NO SERAN SEMBRADOS EN EL 2021 POR LO QUE NO TENDRAN TIEMPO FUTURO.
2021-11-01 00:07:42.438000|LA LIBERTAD|JULCAN|HUASO|zona_5|bloque_17|130155311|13015531102|7|6|Lote en descanso| |1.5000000000|052|10000|0.5000000000|052|10000|43.1|LOTE 7 PASTOS NATURALES CON PRESENCIA DE ROCAS DE MANERA DISPERSA, LOS LOTES 4, 5 Y 6 NO SERAN SEMBRADOS EN EL 2021 POR LO QUE NO TENDRAN TIEMPO FUTURO.
2021-11-01 00:07:42.438000|LA LIBERTAD|JULCAN|HUASO|zona_5|bloque_17|130155311|13015531102|7|7|Lote en pastos naturales|00000001171|38.0000000000|052|10000|12.0000000000|052|10000|43.1|LOTE 7 PASTOS NATURALES CON PRESENCIA DE ROCAS DE MANERA DISPERSA, LOS LOTES 4, 5 Y 6 NO SERAN SEMBRADOS EN EL 2021 POR LO QUE NO TENDRAN TIEMPO FUTURO.
